"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-01-16","1979","01","16","","-3.4","","-24.5","","-14.0","","32.0","","0.0","","0.0","","0.0","T","0.0","T","8","","","","<31",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-01-17","1979","01","17","","-0.9","","-12.4","","-6.7","","24.7","","0.0","","0.0","","0.0","","0.0","","8","","","","<31",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-01-18","1979","01","18","","1.1","","-10.0","","-4.5","","22.5","","0.0","","0.0","","0.0","","0.0","","8","","","","<31",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-01-19","1979","01","19","","1.2","","-7.3","","-3.1","","21.1","","0.0","","0.0","T","3.6","","3.6","","8","","30","","48",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-01-20","1979","01","20","","-2.1","","-12.4","","-7.3","","25.3","","0.0","","0.0","","0.0","T","0.0","T","11","","","","<31",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-01-21","1979","01","21","","-6.4","","-19.3","","-12.9","","30.9","","0.0","","0.0","","1.3","","1.3","","11","","35","","37",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-01-22","1979","01","22","","-7.2","","-22.3","","-14.8","","32.8","","0.0","","0.0","","1.0","","1.0","","12","","","","<31",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-01-23","1979","01","23","","-0.5","","-7.2","","-3.9","","21.9","","0.0","","0.0","","0.9","","0.9","","13","","","","<31",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-01-24","1979","01","24","","-1.3","","-13.4","","-7.4","","25.4","","0.0","","0.0","","0.6","","0.4","","13","","31","","48",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-01-25","1979","01","25","","-8.6","","-13.8","","-11.2","","29.2","","0.0","","0.0","","0.2","","0.0","T","13","","","","<31",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-01-26","1979","01","26","","-7.9","","-15.8","","-11.9","","29.9","","0.0","","0.0","","0.0","T","0.0","T","13","","","","<31",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-01-27","1979","01","27","","-3.8","","-9.9","","-6.9","","24.9","","0.0","","0.0","","0.4","","0.4","","13","","","","<31",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-01-28","1979","01","28","","-7.8","","-14.2","","-11.0","","29.0","","0.0","","0.0","","0.0","","0.0","","13","","","","<31",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-01-29","1979","01","29","","-10.8","","-18.2","","-14.5","","32.5","","0.0","","0.0","","0.0","","0.0","","13","","","","<31",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-01-30","1979","01","30","","-14.3","","-18.9","","-16.6","","34.6","","0.0","","0.0","","0.8","","0.8","","13","","32","","33",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-01-31","1979","01","31","","-15.0","","-24.2","","-19.6","","37.6","","0.0","","0.0","","0.2","","0.2","","13","","32","","37",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-02-01","1979","02","01","","-18.5","","-26.5","","-22.5","","40.5","","0.0","","0.0","","0.0","T","0.0","T","13","","","","<31",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-02-02","1979","02","02","","-19.5","","-22.5","","-21.0","","39.0","","0.0","","0.0","","2.0","","2.0","","13","","","","<31",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-02-03","1979","02","03","","-18.4","","-23.0","","-20.7","","38.7","","0.0","","0.0","","1.3","","1.3","","15","","","","<31",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-02-04","1979","02","04","","-17.8","","-22.1","","-20.0","","38.0","","0.0","","0.0","","2.0","","2.0","","16","","","","<31",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-02-05","1979","02","05","","-19.0","","-22.5","","-20.8","","38.8","","0.0","","0.0","","1.8","","1.8","","18","","","","<31",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-02-06","1979","02","06","","-17.6","","-23.4","","-20.5","","38.5","","0.0","","0.0","","4.1","","4.1","","20","","","","<31",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-02-07","1979","02","07","","-19.6","","-26.2","","-22.9","","40.9","","0.0","","0.0","","6.0","","5.5","","24","","32","","35",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-02-08","1979","02","08","","-23.4","","-31.4","","-27.4","","45.4","","0.0","","0.0","","1.0","","1.0","","29","","","","<31",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-02-09","1979","02","09","","-20.9","","-25.2","","-23.1","","41.1","","0.0","","0.0","","1.2","","1.2","","29","","","","<31",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-02-10","1979","02","10","","-22.4","","-25.7","","-24.1","","42.1","","0.0","","0.0","","1.6","","1.4","","32","","","","<31",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-02-11","1979","02","11","","-21.2","","-25.8","","-23.5","","41.5","","0.0","","0.0","","0.7","","0.7","","32","","","","<31",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-02-12","1979","02","12","","-23.4","","-30.3","","-26.9","","44.9","","0.0","","0.0","","3.8","","3.0","","32","","","","<31",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-02-13","1979","02","13","","-23.1","","-25.8","","-24.5","","42.5","","0.0","","0.0","","2.0","","2.0","","37","","","","<31",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-02-14","1979","02","14","","-24.1","","-31.5","","-27.8","","45.8","","0.0","","0.0","","0.0","T","0.0","T","37","","34","","33",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-02-15","1979","02","15","","-24.3","","-32.1","","-28.2","","46.2","","0.0","","0.0","","0.0","","0.0","","37","","13","","43",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-02-16","1979","02","16","","-23.9","","-31.2","","-27.6","","45.6","","0.0","","0.0","","0.0","T","0.0","T","37","","","","<31",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-02-17","1979","02","17","","-16.7","","-30.2","","-23.5","","41.5","","0.0","","0.0","","0.0","T","0.0","T","37","","","","<31",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-02-18","1979","02","18","","-14.4","","-22.2","","-18.3","","36.3","","0.0","","0.0","","0.0","T","0.0","T","37","","","","<31",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-02-19","1979","02","19","","-9.1","","-16.6","","-12.9","","30.9","","0.0","","0.0","","0.2","","0.2","","37","","","","<31",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-02-20","1979","02","20","","-8.6","","-14.1","","-11.4","","29.4","","0.0","","0.0","","2.0","","1.8","","37","","","","<31",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-02-21","1979","02","21","","-13.0","","-19.1","","-16.1","","34.1","","0.0","","0.0","","1.2","","1.2","","39","","","","<31",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-02-22","1979","02","22","","-17.4","","-23.5","","-20.5","","38.5","","0.0","","0.0","","0.2","","0.2","","39","","","","<31",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-02-23","1979","02","23","","-19.8","","-26.2","","-23.0","","41.0","","0.0","","0.0","","1.0","","1.0","","39","","","","<31",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-02-24","1979","02","24","","-17.5","","-27.2","","-22.4","","40.4","","0.0","","0.0","","0.0","T","0.0","T","39","","15","","31",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-02-25","1979","02","25","","-14.7","","-20.7","","-17.7","","35.7","","0.0","","0.0","","0.0","","0.0","","39","","","","<31",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-02-26","1979","02","26","","-9.6","","-20.9","","-15.3","","33.3","","0.0","","0.0","","0.0","","0.0","","39","","","","<31",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-02-27","1979","02","27","","-14.4","","-20.0","","-17.2","","35.2","","0.0","","0.0","","2.8","","2.8","","38","","","","<31",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-02-28","1979","02","28","","-16.4","","-22.1","","-19.3","","37.3","","0.0","","0.0","","4.5","","4.5","","43","","","","<31",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-03-01","1979","03","01","","-10.4","","-22.1","","-16.3","","34.3","","0.0","","0.0","","0.0","T","0.0","T","43","","","","<31",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-03-02","1979","03","02","","-9.2","","-16.9","","-13.1","","31.1","","0.0","","0.0","","1.1","","1.1","","43","","","","<31",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-03-03","1979","03","03","","3.6","","-14.1","","-5.3","","23.3","","0.0","","0.0","","0.0","","0.0","","43","","","","<31",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-03-04","1979","03","04","","7.6","","-4.7","","1.5","","16.5","","0.0","","0.0","","0.0","","0.0","","42","","","","<31",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-03-05","1979","03","05","","10.4","","0.8","","5.6","","12.4","","0.0","","0.0","","0.0","","0.0","","38","","","","<31",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-03-06","1979","03","06","","10.5","","-0.3","","5.1","","12.9","","0.0","","0.0","","0.0","","0.0","","32","","","","<31",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-03-07","1979","03","07","","8.1","","1.7","","4.9","","13.1","","0.0","","0.0","T","0.0","","0.0","T","23","","30","","54",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-03-08","1979","03","08","","4.1","","-6.6","","-1.3","","19.3","","0.0","","0.0","","0.0","T","0.0","T","15","","31","","48",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-03-09","1979","03","09","","5.0","","-8.5","","-1.8","","19.8","","0.0","","0.0","","0.0","T","0.0","T","13","","","","<31",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-03-10","1979","03","10","","15.0","","-0.5","","7.3","","10.7","","0.0","","0.0","","0.0","","0.0","","13","","","","<31",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-03-11","1979","03","11","","9.8","","-1.0","","4.4","","13.6","","0.0","","0.0","","0.0","","0.0","","7","","","","<31",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-03-12","1979","03","12","","4.8","","-1.3","","1.8","","16.2","","0.0","","2.2","","1.5","","3.4","","1","","30","","65",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-03-13","1979","03","13","","6.6","","-4.1","","1.3","","16.7","","0.0","","0.0","","0.0","","0.0","","0","T","","","<31",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-03-14","1979","03","14","","4.6","","-8.9","","-2.2","","20.2","","0.0","","0.0","","0.0","","0.0","","0","T","17","","35",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-03-15","1979","03","15","","12.3","","-2.9","","4.7","","13.3","","0.0","","0.0","","0.0","","0.0","","0","T","28","","31",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-03-16","1979","03","16","","6.6","","-0.3","","3.2","","14.8","","0.0","","0.0","","0.0","","0.0","","0","T","","","<31",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-03-17","1979","03","17","","8.6","","-2.7","","3.0","","15.0","","0.0","","0.0","","0.0","","0.0","","0","T","","","<31",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-03-18","1979","03","18","","10.3","","-2.7","","3.8","","14.2","","0.0","","0.0","","0.0","","0.0","","0","T","","","<31",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-03-19","1979","03","19","","10.3","","-2.0","","4.2","","13.8","","0.0","","0.0","","0.0","","0.0","","0","T","","","<31",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-03-20","1979","03","20","","8.2","","-2.6","","2.8","","15.2","","0.0","","0.0","","0.0","","0.0","","0","T","","","<31",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-03-21","1979","03","21","","10.4","","-2.5","","4.0","","14.0","","0.0","","0.0","","0.0","","0.0","","0","T","35","","31",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-03-22","1979","03","22","","7.7","","-3.4","","2.2","","15.8","","0.0","","0.0","","0.0","","0.0","","0","T","","","<31",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-03-23","1979","03","23","","9.8","","0.4","","5.1","","12.9","","0.0","","0.0","","0.0","","0.0","","0","T","17","","35",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-03-24","1979","03","24","","9.4","","-10.5","","-0.6","","18.6","","0.0","","0.0","T","0.3","","0.3","","0","T","34","","72",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-03-25","1979","03","25","","-5.7","","-13.9","","-9.8","","27.8","","0.0","","0.0","","0.0","T","0.0","T","0","T","36","","50",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-03-26","1979","03","26","","-2.4","","-10.0","","-6.2","","24.2","","0.0","","0.0","","0.0","T","0.0","T","0","T","","","<31",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-03-27","1979","03","27","","-1.0","","-11.5","","-6.3","","24.3","","0.0","","0.0","","0.3","","0.3","","0","T","","","<31",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-03-28","1979","03","28","","0.9","","-7.5","","-3.3","","21.3","","0.0","","0.0","","0.0","","0.0","","0","","18","","57",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-03-29","1979","03","29","","-3.7","","-7.7","","-5.7","","23.7","","0.0","","0.0","","0.0","","0.0","","0","","34","","33",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-03-30","1979","03","30","","-5.4","","-13.1","","-9.3","","27.3","","0.0","","0.0","","2.6","","2.6","","2","","","","<31",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-03-31","1979","03","31","","-5.2","","-11.5","","-8.4","","26.4","","0.0","","0.0","","0.0","","0.0","","1","","","","<31",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-04-01","1979","04","01","","1.3","","-11.9","","-5.3","","23.3","","0.0","","0.0","","0.0","T","0.0","T","0","T","26","","35",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-04-02","1979","04","02","","-4.5","","-10.9","","-7.7","","25.7","","0.0","","0.0","","0.0","","0.0","","0","T","","","<31",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-04-03","1979","04","03","","-0.4","","-10.3","","-5.4","","23.4","","0.0","","0.0","","0.0","","0.0","","0","T","33","","43",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-04-04","1979","04","04","","-4.6","","-14.4","","-9.5","","27.5","","0.0","","0.0","","0.0","T","0.0","T","0","T","35","","48",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-04-05","1979","04","05","","-5.0","","-16.1","","-10.6","","28.6","","0.0","","0.0","","2.6","","2.3","","0","T","16","","46",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-04-06","1979","04","06","","3.4","","-6.4","","-1.5","","19.5","","0.0","","0.0","","2.1","","2.1","","2","","17","","35",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-04-07","1979","04","07","","7.5","","-3.7","","1.9","","16.1","","0.0","","0.0","","0.0","","0.0","","2","","","","<31",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-04-08","1979","04","08","","14.5","","0.1","","7.3","","10.7","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-04-09","1979","04","09","","10.4","","0.3","","5.4","","12.6","","0.0","","0.0","","0.0","","0.0","","0","","36","","33",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-04-10","1979","04","10","","4.4","","-0.2","","2.1","","15.9","","0.0","","2.3","","1.1","","3.4","","0","","","","<31",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-04-11","1979","04","11","","0.9","","-2.5","","-0.8","","18.8","","0.0","","0.0","","12.7","","10.6","","4","","35","","35",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-04-12","1979","04","12","","0.4","","-5.9","","-2.8","","20.8","","0.0","","0.0","","0.2","","0.2","","7","","","","<31",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-04-13","1979","04","13","","0.2","","-5.1","","-2.5","","20.5","","0.0","","0.0","","0.0","T","0.0","T","4","","","","<31",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-04-14","1979","04","14","","2.2","","-3.5","","-0.7","","18.7","","0.0","","0.0","","0.0","T","0.0","T","4","","","","<31",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-04-15","1979","04","15","","4.4","","-1.0","","1.7","","16.3","","0.0","","0.0","","0.0","T","0.0","T","4","","","","<31",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-04-16","1979","04","16","","3.2","","-0.4","","1.4","","16.6","","0.0","","0.2","","1.2","","1.4","","2","","","","<31",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-04-17","1979","04","17","","2.6","","-0.3","","1.2","","16.8","","0.0","","3.6","","0.0","T","3.6","","0","T","6","","61",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-04-18","1979","04","18","","5.7","","-1.7","","2.0","","16.0","","0.0","","0.0","","0.0","","0.0","","0","","29","","31",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-04-19","1979","04","19","","5.9","","-3.0","","1.5","","16.5","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-04-20","1979","04","20","","6.9","","-1.0","","3.0","","15.0","","0.0","","0.0","","2.8","","2.4","","2","","30","","50",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-04-21","1979","04","21","","4.4","","-2.8","","0.8","","17.2","","0.0","","0.0","","0.2","","0.2","","0","T","34","","31",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-04-22","1979","04","22","","6.7","","-3.0","","1.9","","16.1","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-04-23","1979","04","23","","11.3","","-1.8","","4.8","","13.2","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-04-24","1979","04","24","","9.4","","0.7","","5.1","","12.9","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-04-25","1979","04","25","","15.6","","2.2","","8.9","","9.1","","0.0","","0.0","","0.0","","0.0","","0","","36","","56",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-04-26","1979","04","26","","13.6","","0.7","","7.2","","10.8","","0.0","","0.0","","0.0","","0.0","","0","","35","","37",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-04-27","1979","04","27","","16.6","","2.1","","9.4","","8.6","","0.0","","0.0","T","0.0","","0.0","T","0","","36","","56",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-04-28","1979","04","28","","16.2","","-0.6","","7.8","","10.2","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-04-29","1979","04","29","","12.3","","1.6","","7.0","","11.0","","0.0","","0.0","","0.0","","0.0","","0","","1","","33",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-04-30","1979","04","30","","10.6","","1.0","","5.8","","12.2","","0.0","","0.0","","0.0","","0.0","","0","","35","","48",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-05-01","1979","05","01","","5.6","","-3.3","","1.2","","16.8","","0.0","","0.0","","0.0","T","0.0","T","0","","","","<31",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-05-02","1979","05","02","","3.7","","-2.4","","0.7","","17.3","","0.0","","0.0","","2.0","","2.0","","0","","","","<31",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-05-03","1979","05","03","","6.0","","-0.8","","2.6","","15.4","","0.0","","0.0","","1.5","","1.5","","0","T","","","<31",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-05-04","1979","05","04","","4.2","","0.0","","2.1","","15.9","","0.0","","0.0","T","6.9","","6.9","","0","","9","","37",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-05-05","1979","05","05","","3.9","","-0.1","","1.9","","16.1","","0.0","","0.0","","0.3","","0.3","","1","","16","","31",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-05-06","1979","05","06","","7.8","","0.9","","4.4","","13.6","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-05-07","1979","05","07","","10.0","","2.1","","6.1","","11.9","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-05-08","1979","05","08","","12.9","","-0.9","","6.0","","12.0","","0.0","","0.0","","0.0","","0.0","","0","","17","","37",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-05-09","1979","05","09","","15.6","","2.1","","8.9","","9.1","","0.0","","0.0","","0.0","","0.0","","0","","15","","41",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-05-10","1979","05","10","","15.1","","4.9","","10.0","","8.0","","0.0","","0.6","","0.0","","0.6","","0","","25","","35",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-05-11","1979","05","11","","15.5","","5.8","","10.7","","7.3","","0.0","","0.0","T","0.0","","0.0","T","0","","33","","50",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-05-12","1979","05","12","","16.3","","3.8","","10.1","","7.9","","0.0","","0.0","","0.0","","0.0","","0","","31","","39",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-05-13","1979","05","13","","17.3","","4.0","","10.7","","7.3","","0.0","","0.0","","0.0","","0.0","","0","","28","","37",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-05-14","1979","05","14","","17.7","","4.9","","11.3","","6.7","","0.0","","0.0","T","0.0","","0.0","T","0","","","","<31",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-05-15","1979","05","15","","17.8","","5.5","","11.7","","6.3","","0.0","","0.0","T","0.0","","0.0","T","0","","8","","43",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-05-16","1979","05","16","","10.0","","3.8","","6.9","","11.1","","0.0","","19.7","","0.0","","19.7","","0","","36","","33",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1979-05-17","1979","05","17","","15.7","","3.4","","9.6","","8.4","","0.0","","0.4","","0.0","","0.4","","0","","","","<31",""
